Vehicle settings: pid_kp = 0.02600 	 pid_ki = 0.00100 	 pid_kd = 0.10000 	 integralTreshold = 1.000 	 pressure sensor offset = 0.504	 EMA_alpha = 0.40
∑8 ê&|!§ˇTime[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pterm,Iterm,Dterm,Pressure[V],psi,unfilterDepth[m],filteredDepth[m],Battery[V],Temperature,MotionData
0.00,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000
540.00,1,1.200000,-0.000000,0.055000,0.030018,0.009501,0.037811,0.531247,0.781184,0.045479,0.322417,22.444267,16.835937,179,-19,2088,2048.000000,-31585,15441,-25126,131.000000
1467.00,1,1.200000,0.002132,0.055000,0.030269,0.010070,0.023478,0.530698,0.767452,0.035823,0.207779,21.232767,16.843750,176,-50,2093,2048.000000,-31765,15600,-25373,131.000000
1612.00,1,1.200000,0.002488,0.055000,0.030645,0.010070,0.015273,0.529874,0.746851,0.021339,0.133203,21.207862,16.843750,182,-41,2087,2048.000000,-31837,15619,-25374,131.000000
2150.00,1,1.200000,0.003801,0.048837,0.030394,0.010070,0.008373,0.530423,0.760584,0.030995,0.092320,21.185890,16.835937,177,-19,2080,2048.000000,-31681,15469,-25395,131.000000
2613.00,1,1.200000,0.004931,0.044445,0.030143,0.010070,0.004233,0.530973,0.774318,0.040651,0.071652,21.134616,16.843750,168,-33,2090,2048.000000,-31507,15552,-25379,131.000000
3110.00,1,1.200000,0.006146,0.043794,0.030394,0.010070,0.003331,0.530423,0.760584,0.030995,0.055389,21.159521,16.843750,179,-51,2088,2048.000000,-31498,15560,-25363,131.000000
3648.00,1,1.200000,0.007460,0.044025,0.030771,0.010070,0.003185,0.529599,0.739984,0.016512,0.039838,21.118501,16.843750,183,-41,2079,2048.000000,-31745,15451,-25387,131.000000
4111.00,1,1.200000,0.008590,0.043793,0.031022,0.010070,0.002702,0.529050,0.726250,0.006856,0.026645,21.127292,16.843750,162,-25,2081,2048.000000,-31544,15497,-25393,131.000000
4608.00,1,1.200000,0.009804,0.040107,0.030394,0.010070,-0.000356,0.530423,0.760584,0.030995,0.028385,21.130222,16.843750,163,-49,2085,2048.000000,-31477,15531,-25371,131.000000
5146.00,1,1.200000,0.011117,0.041813,0.030771,0.010070,0.000973,0.529599,0.739984,0.016512,0.023636,21.118501,16.843750,187,-41,2086,2048.000000,-31838,15534,-25378,131.000000
5609.00,1,1.200000,0.012248,0.040903,0.030645,0.010070,0.000188,0.529874,0.746851,0.021339,0.022717,21.087738,16.843750,173,-25,2082,2048.000000,-31556,15476,-25387,131.000000
6106.00,1,1.200000,0.013462,0.040307,0.030520,0.010070,-0.000283,0.530149,0.753717,0.026167,0.024097,21.078948,16.843750,164,-41,2084,2048.000000,-31516,15468,-25393,131.000000
6644.00,1,1.200000,0.014776,0.038857,0.030143,0.010070,-0.001356,0.530973,0.774318,0.040651,0.030719,21.036466,16.835937,174,-54,2080,2048.000000,-31780,15631,-25382,131.000000
7107.00,1,1.200000,0.015906,0.039399,0.030143,0.010070,-0.000814,0.530973,0.774318,0.040651,0.034692,21.071624,16.843750,178,-22,2078,2048.000000,-31804,15548,-25396,131.000000
7604.00,1,1.200000,0.017121,0.036077,0.029264,0.010070,-0.003257,0.532895,0.822386,0.074446,0.050593,21.062835,16.843750,163,-31,2086,2048.000000,-31449,15396,-25415,131.000000
8142.00,1,1.200000,0.018434,0.038422,0.029515,0.010070,-0.001163,0.532346,0.808652,0.064790,0.056272,21.030607,16.843750,171,-51,2088,2048.000000,-31637,15608,-25380,131.000000
8605.00,1,1.200000,0.019565,0.036282,0.028888,0.010070,-0.002675,0.533719,0.842987,0.088930,0.069335,21.027677,16.843750,184,-38,2087,2048.000000,-31810,15553,-25398,131.000000
9102.00,1,1.200000,0.020779,0.036310,0.028637,0.010070,-0.002396,0.534269,0.856720,0.098585,0.081035,21.030607,16.843750,181,-25,2091,2048.000000,-31564,15416,-25404,131.000000
