Vehicle settings: pid_kp = 0.02600 	 pid_ki = 0.01000 	 pid_kd = 0.00000 	 integralTreshold = 1.000 	 pressure sensor offset = 0.959	 EMA_alpha = 1.00
∑8 5êV|!§ˇTime[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pterm,Iterm,Dterm,Pressure[V],psi,unfilterDepth[m],filteredDepth[m],Battery[V],Temperature,MotionData
540.00,1,1.000000,-0.000000,0.027486,0.027486,0.000000,0.000000,0.551299,1.282467,-0.057162,-0.057162,21.827529,19.859375,202,-48,2074,2048.000000,-9288,-11918,-32768,131.000000
1272.00,1,1.000000,0.001656,0.027737,0.027737,0.000000,0.000000,0.550749,1.268733,-0.066819,-0.066819,20.487115,19.851562,136,1,2079,2048.000000,-9279,-11991,-32768,131.000000
1613.00,1,1.000000,0.002488,0.027988,0.027988,0.000000,0.000000,0.550200,1.255000,-0.076474,-0.076474,20.471002,19.859375,124,-33,2085,2048.000000,-9220,-11938,-32768,131.000000
2115.00,1,1.000000,0.003713,0.027863,0.027863,0.000000,-0.000000,0.550475,1.261866,-0.071646,-0.071646,20.468072,19.851562,195,-103,2079,2048.000000,-9246,-11930,-32768,131.000000
2650.00,1,1.000000,0.005018,0.027612,0.027612,0.000000,-0.000000,0.551024,1.275599,-0.061991,-0.061991,20.479791,19.859375,176,-29,2066,2048.000000,-9326,-11992,-32768,131.000000
3112.00,1,1.000000,0.006146,0.027612,0.027612,0.000000,-0.000000,0.551024,1.275599,-0.061991,-0.061991,20.463676,19.851562,158,5,2082,2048.000000,-9282,-11969,-32768,131.000000
3614.00,1,1.000000,0.007371,0.028114,0.028114,0.000000,0.000000,0.549925,1.248132,-0.081302,-0.081302,20.428518,19.843750,152,-95,2077,2048.000000,-9213,-11928,-32768,131.000000
4149.00,1,1.000000,0.008677,0.027737,0.027737,0.000000,-0.000000,0.550749,1.268733,-0.066819,-0.066819,20.449028,19.851562,193,-42,2086,2048.000000,-9260,-11964,-32768,131.000000
4611.00,1,1.000000,0.009805,0.027988,0.027988,0.000000,0.000000,0.550200,1.255000,-0.076474,-0.076474,20.434379,19.843750,171,-4,2080,2048.000000,-9330,-11998,-32768,131.000000
5112.00,1,1.000000,0.011029,0.027612,0.027612,0.000000,-0.000000,0.551024,1.275599,-0.061991,-0.061991,20.432912,19.843750,139,-61,2082,2048.000000,-9215,-11953,-32768,131.000000
5647.00,1,1.000000,0.012335,0.027361,0.027361,0.000000,-0.000000,0.551573,1.289333,-0.052335,-0.052335,20.419729,19.843750,184,-75,2073,2048.000000,-9214,-11951,-32768,131.000000
6109.00,1,1.000000,0.013463,0.028114,0.028114,0.000000,0.000000,0.549925,1.248132,-0.081302,-0.081302,20.412405,19.835937,183,-28,2077,2048.000000,-9271,-11968,-32768,131.000000
6611.00,1,1.000000,0.014688,0.027863,0.027863,0.000000,-0.000000,0.550475,1.261866,-0.071646,-0.071646,20.381641,19.835937,156,-47,2081,2048.000000,-9272,-11972,-32768,131.000000
7147.00,1,1.000000,0.015996,0.027988,0.027988,0.000000,0.000000,0.550200,1.255000,-0.076474,-0.076474,20.410940,19.835937,146,-61,2078,2048.000000,-9194,-11938,-32768,131.000000
7608.00,1,1.000000,0.017121,0.027737,0.027737,0.000000,-0.000000,0.550749,1.268733,-0.066819,-0.066819,20.397754,19.835937,198,-74,2071,2048.000000,-9256,-11945,-32768,131.000000
8110.00,1,1.000000,0.018346,0.027612,0.027612,0.000000,-0.000000,0.551024,1.275599,-0.061991,-0.061991,20.393360,19.835937,167,-38,2079,2048.000000,-9272,-11963,-32768,131.000000
8645.00,1,1.000000,0.019653,0.027737,0.027737,0.000000,0.000000,0.550749,1.268733,-0.066819,-0.066819,20.365526,19.835937,154,-23,2085,2048.000000,-9259,-11975,-32768,131.000000
9107.00,1,1.000000,0.020780,0.027863,0.027863,0.000000,0.000000,0.550475,1.261866,-0.071646,-0.071646,20.391895,19.835937,166,-79,2076,2048.000000,-9195,-11940,-32768,131.000000
9645.00,1,1.000000,0.022094,0.027486,0.027486,0.000000,-0.000000,0.551299,1.282467,-0.057162,-0.057162,20.371387,19.835937,172,-57,2076,2048.000000,-9277,-11960,-32768,131.000000
