Time[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pressure[V],MeasuredDepth[m],Psi,Pascal,Battery[V],Temperature,MotionData
540.00,1,1.250000,-0.000000,0.028576,0.028708,0.000000,0.000132,0.548827,1.220664,0.009076,0.001808,15.399404,19.187500,186,-24,2097,2048.000000,28115,10471,23142,131.000000
540.00,1,1.250000,-0.000000,0.028576,0.028708,0.000000,0.000132,0.548827,1.220664,0.009076,0.001808,15.399404,19.187500,186,-24,2097,2048.000000,28115,10471,23142,131.000000
1602.00,1,1.250000,0.002461,0.028482,0.028681,0.000000,0.000198,0.549101,1.227532,0.013905,0.003017,13.458368,19.179687,190,-68,2086,2048.000000,28078,10223,23310,131.000000
2152.00,1,1.250000,0.003804,0.028116,0.028611,0.000000,0.000495,0.550200,1.255000,0.033216,0.006037,13.417349,19.171875,184,-41,2075,2048.000000,28135,10537,23317,131.000000
2612.00,1,1.250000,0.004927,0.028464,0.028593,0.000000,0.000129,0.549101,1.227532,0.013905,0.006824,13.376331,19.164062,156,-5,2078,2048.000000,27992,10477,23324,131.000000
3116.00,1,1.250000,0.006157,0.028190,0.028543,0.000000,0.000353,0.549925,1.248132,0.028388,0.008980,13.355822,19.164062,155,-57,2088,2048.000000,27973,10355,23354,131.000000
3649.00,1,1.250000,0.007458,0.028632,0.028554,0.000000,-0.000078,0.548552,1.213798,0.004248,0.008507,13.316269,19.164062,174,-39,2069,2048.000000,28124,10356,23402,131.000000
4113.00,1,1.250000,0.008591,0.028363,0.028531,0.000000,0.000168,0.549376,1.234399,0.018732,0.009530,13.298689,19.156250,191,-14,2074,2048.000000,28136,10419,23459,131.000000
4613.00,1,1.250000,0.009811,0.027727,0.028432,0.000000,0.000704,0.551299,1.282467,0.052528,0.013829,13.295760,19.148437,161,-50,2086,2048.000000,27939,10488,23397,131.000000
5113.00,1,1.250000,0.011030,0.028160,0.028398,0.000000,0.000239,0.549925,1.248132,0.028388,0.015285,13.279645,19.148437,171,-53,2088,2048.000000,28108,10396,23411,131.000000
5612.00,1,1.250000,0.012250,0.028154,0.028368,0.000000,0.000215,0.549925,1.248132,0.028388,0.016596,13.273786,19.148437,174,-31,2071,2048.000000,28109,10355,23456,131.000000
6149.00,1,1.250000,0.013561,0.027697,0.028286,0.000000,0.000589,0.551299,1.282467,0.052528,0.020189,13.221048,19.140625,186,-23,2090,2048.000000,27981,10554,23411,131.000000
6609.00,1,1.250000,0.014684,0.027681,0.028211,0.000000,0.000530,0.551299,1.282467,0.052528,0.023423,13.225443,19.132812,169,-41,2095,2048.000000,28003,10512,23380,131.000000
7113.00,1,1.250000,0.015914,0.027487,0.028122,0.000000,0.000635,0.551848,1.296200,0.062183,0.027299,13.197609,19.132812,166,-35,2068,2048.000000,28098,10345,23431,131.000000
7646.00,1,1.250000,0.017214,0.027651,0.028064,0.000000,0.000413,0.551299,1.282467,0.052528,0.029822,13.190284,19.125000,182,-15,2070,2048.000000,28187,10508,23479,131.000000
8110.00,1,1.250000,0.018348,0.028091,0.028067,0.000000,-0.000023,0.549925,1.248132,0.028388,0.029678,13.178565,19.125000,185,-40,2079,2048.000000,28047,10524,23401,131.000000
8610.00,1,1.250000,0.019567,0.027911,0.028048,0.000000,0.000137,0.550475,1.261866,0.038044,0.030515,13.204934,19.125000,159,-22,2073,2048.000000,28220,10432,23500,131.000000
9147.00,1,1.250000,0.020879,0.027998,0.028042,0.000000,0.000044,0.550200,1.255000,0.033216,0.030785,13.178565,19.117187,186,-10,2081,2048.000000,27905,10343,23371,131.000000
9607.00,1,1.250000,0.022001,0.028087,0.028047,0.000000,-0.000039,0.549925,1.248132,0.028388,0.030545,13.178565,19.109375,190,-51,2078,2048.000000,28087,10445,23410,131.000000
