Vehicle settings: pid_kp = 0.02600 	 pid_ki = 0.00100 	 pid_kd = 0.10000 	 integralTreshold = 10.000 	 pressure sensor offset = 0.787	 EMA_alpha = 0.40
∑8 5êV|!§ˇTime[ms],#Mission,TargetDepth[m],PistonPosition[m],PIDoutput,Pterm,Iterm,Dterm,Pressure[V],psi,unfilterDepth[m],filteredDepth[m],Battery[V],Temperature,MotionData
540.00,1,5.000000,-0.000000,0.055000,0.139565,0.002621,0.030014,0.523831,0.595780,-0.367885,-0.146554,21.514034,9.382813,-2212,-1514,1307,2048.000000,-30617,15292,-27765,131.000000
1260.00,1,5.000000,0.001628,0.055000,0.139314,0.005237,0.017341,0.524381,0.609513,-0.358230,-0.231225,19.647708,9.390625,-1418,-1463,771,2048.000000,-26959,12112,-30748,131.000000
1612.00,1,5.000000,0.002488,0.055000,0.140067,0.007868,0.012777,0.522732,0.568312,-0.387197,-0.293613,19.841081,9.390625,-1503,-1050,332,2048.000000,-29051,13804,-26886,131.000000
2114.00,1,5.000000,0.003713,0.055000,0.139942,0.010496,0.007271,0.523007,0.575179,-0.382369,-0.329116,19.899677,9.398438,-1764,-1196,-277,2048.000000,-28211,16172,-26911,131.000000
2649.00,1,5.000000,0.005019,0.055000,0.139440,0.013115,0.002781,0.524106,0.602646,-0.363058,-0.342693,19.498287,9.398438,-1935,-1087,-740,2048.000000,-32732,14309,-21096,131.000000
3111.00,1,5.000000,0.006147,0.055000,0.138686,0.015719,-0.000705,0.525754,0.643848,-0.334090,-0.339252,19.565673,9.406250,-1697,-1031,-139,2048.000000,-32768,16164,-26776,131.000000
3613.00,1,5.000000,0.007372,0.055000,0.137933,0.018310,-0.002796,0.527402,0.685048,-0.305123,-0.325600,19.726816,9.414063,-1990,-851,81,2048.000000,-32768,17340,-27609,131.000000
4149.00,1,5.000000,0.008681,0.055000,0.137682,0.020895,-0.002469,0.527951,0.698783,-0.295467,-0.313547,19.769298,9.414063,-1557,-490,711,2048.000000,-30763,16255,-24351,131.000000
4609.00,1,5.000000,0.009806,0.055000,0.136050,0.023450,-0.006623,0.531522,0.788052,-0.232704,-0.281210,19.811782,9.414063,-1954,-512,929,2048.000000,-32768,22572,-20402,131.000000
5111.00,1,5.000000,0.011031,0.055000,0.129021,0.025873,-0.026122,0.546904,1.172596,0.037657,-0.153663,19.735605,9.421875,195,250,2032,2048.000000,-32768,19761,-19142,131.000000
5646.00,1,5.000000,0.012337,0.055000,0.125632,0.028233,-0.026352,0.554320,1.358002,0.168011,-0.024994,19.775157,9.421875,502,442,1912,2048.000000,-27362,14390,-26754,131.000000
6108.00,1,5.000000,0.013465,0.055000,0.125004,0.030580,-0.017788,0.555693,1.392336,0.192150,0.061864,19.764904,9.421875,-213,-543,2068,2048.000000,-31433,13309,-32768,131.000000
6610.00,1,5.000000,0.014689,0.055000,0.124125,0.032911,-0.013442,0.557616,1.440404,0.225945,0.127496,19.813247,9.429688,140,-34,2075,2048.000000,-31811,20395,-32768,131.000000
7145.00,1,5.000000,0.015996,0.055000,0.124376,0.035247,-0.007274,0.557067,1.426671,0.216290,0.163014,19.823501,9.429688,680,-666,1923,2048.000000,-32724,13810,-22698,131.000000
7607.00,1,5.000000,0.017123,0.055000,0.123372,0.037564,-0.007528,0.559264,1.481606,0.254913,0.199773,19.841081,9.421875,-49,58,2057,2048.000000,-32768,12186,-28052,131.000000
8109.00,1,5.000000,0.018348,0.055000,0.124125,0.039895,-0.002144,0.557616,1.440404,0.225945,0.210242,19.907003,9.429688,-57,-136,2089,2048.000000,-29737,17220,-28895,131.000000
8644.00,1,5.000000,0.019654,0.055000,0.124628,0.042236,0.000296,0.556517,1.412937,0.206634,0.208799,19.917257,9.429688,307,-30,2057,2048.000000,-32768,15765,-27901,131.000000
9106.00,1,5.000000,0.020782,0.055000,0.125004,0.044583,0.001364,0.555693,1.392336,0.192150,0.202139,19.909933,9.421875,271,309,2119,2048.000000,-31688,14147,-24211,131.000000
9644.00,1,5.000000,0.022096,0.055000,0.126134,0.046952,0.004378,0.553221,1.330535,0.148699,0.180763,19.915792,9.414063,-56,-418,2015,2048.000000,-30432,15636,-27291,131.000000
10107.00,1,5.000000,0.023226,0.055000,0.126510,0.049328,0.003813,0.552397,1.309934,0.134215,0.162144,19.943626,9.414063,222,-224,2054,2048.000000,-32768,17111,-24848,131.000000
10604.00,1,5.000000,0.024441,0.055000,0.126008,0.051694,0.000706,0.553496,1.337402,0.153527,0.158697,19.896747,9.414063,455,88,2041,2048.000000,-32375,12934,-26328,131.000000
11142.00,1,5.000000,0.025754,0.055000,0.127640,0.054091,0.005565,0.549925,1.248132,0.090764,0.131524,19.924581,9.414063,-43,-299,2087,2048.000000,-29964,17115,-25417,131.000000
11605.00,1,5.000000,0.026885,0.055000,0.127640,0.055000,0.003339,0.549925,1.248132,0.090764,0.115220,19.902608,9.406250,343,-60,2041,2048.000000,-32768,14857,-25429,131.000000
12102.00,1,5.000000,0.028099,0.055000,0.127013,0.055000,0.000026,0.551299,1.282467,0.114904,0.115093,19.917257,9.406250,59,209,2294,2048.000000,-31249,14436,-25483,131.000000
12646.00,1,5.000000,0.029427,0.055000,0.127640,0.055000,0.001993,0.549925,1.248132,0.090764,0.105362,19.914327,9.398438,420,-146,2048,2048.000000,-32768,14142,-30655,131.000000
13103.00,1,5.000000,0.030544,0.055000,0.126636,0.055000,-0.001968,0.552123,1.303068,0.129388,0.114972,19.923116,9.390625,2,226,2077,2048.000000,-31245,16126,-24612,131.000000
13600.00,1,5.000000,0.031758,0.055000,0.126761,0.055000,-0.000785,0.551848,1.296200,0.124559,0.118807,19.914327,9.382813,140,-171,2112,2048.000000,-32500,15260,-23853,131.000000
14138.00,1,5.000000,0.033072,0.055000,0.126636,0.055000,-0.000867,0.552123,1.303068,0.129388,0.123039,19.948020,9.382813,387,-158,2024,2048.000000,-32768,14692,-25725,131.000000
14601.00,1,5.000000,0.034202,0.055000,0.125004,0.055000,-0.005662,0.555693,1.392336,0.192150,0.150683,19.904073,9.367188,214,36,2059,2048.000000,-32768,14718,-25795,131.000000
15098.00,1,5.000000,0.035417,0.055000,0.124376,0.055000,-0.005374,0.557067,1.426671,0.216290,0.176926,19.870378,9.367188,88,-133,2097,2048.000000,-32187,15672,-28401,131.000000
15636.00,1,5.000000,0.036730,0.055000,0.123247,0.055000,-0.006784,0.559539,1.488472,0.259740,0.210052,19.879169,9.359375,202,39,2119,2048.000000,-32469,15344,-27839,131.000000
16099.00,1,5.000000,0.037861,0.055000,0.123498,0.055000,-0.003280,0.558990,1.474740,0.250085,0.226065,19.945091,9.351563,155,-50,2062,2048.000000,-32310,14748,-23683,131.000000
16596.00,1,5.000000,0.039075,0.055000,0.122996,0.055000,-0.003550,0.560088,1.502207,0.269396,0.243398,19.955345,9.343750,164,49,2051,2048.000000,-32520,15678,-25466,131.000000
17134.00,1,5.000000,0.040389,0.055000,0.121113,0.055000,-0.008062,0.564208,1.605210,0.341815,0.282764,19.950950,9.335938,321,-155,2058,2048.000000,-32649,14773,-29672,131.000000
17597.00,1,5.000000,0.041519,0.055000,0.120109,0.055000,-0.008001,0.566406,1.660144,0.380438,0.321834,19.931905,9.335938,102,35,2108,2048.000000,-32768,14458,-29285,131.000000
18094.00,1,5.000000,0.042733,0.055000,0.118351,0.055000,-0.010338,0.570251,1.756281,0.448028,0.372311,19.972925,9.320313,98,-43,2095,2048.000000,-31261,15819,-22522,131.000000
18632.00,1,5.000000,0.044047,0.055000,0.117975,0.055000,-0.007389,0.571075,1.776881,0.462512,0.408392,19.943626,9.320313,345,-139,2055,2048.000000,-32464,15344,-22844,131.000000
19095.00,1,5.000000,0.045178,0.055000,0.115966,0.055000,-0.010762,0.575470,1.886752,0.539759,0.460939,19.946556,9.312500,220,32,2062,2048.000000,-32768,14490,-28813,131.000000
19592.00,1,5.000000,0.046392,0.055000,0.114711,0.055000,-0.010412,0.578217,1.955420,0.588037,0.511778,19.948020,9.304688,121,-46,2083,2048.000000,-31783,14864,-29085,131.000000
20130.00,1,5.000000,0.047706,0.055000,0.112577,0.055000,-0.012971,0.582886,2.072157,0.670111,0.575111,19.956810,9.296875,160,-186,2087,2048.000000,-32638,15757,-25263,131.000000
20593.00,1,5.000000,0.048836,0.055000,0.111196,0.055000,-0.012133,0.585908,2.147692,0.723218,0.634354,19.961204,9.289063,264,11,2081,2048.000000,-32768,15239,-25266,131.000000
21091.00,1,5.000000,0.050050,0.055000,0.110067,0.055000,-0.010839,0.588380,2.209495,0.766670,0.687280,19.980249,9.289063,179,89,2068,2048.000000,-31704,14819,-25437,131.000000
21629.00,1,5.000000,0.051364,0.055000,0.107933,0.055000,-0.013227,0.593049,2.326232,0.848744,0.751866,19.939231,9.281250,171,-179,2057,2048.000000,-31718,15398,-25544,131.000000
22091.00,1,5.000000,0.051409,0.055000,0.104920,0.055000,-0.017428,0.599641,2.491036,0.964612,0.836964,21.008632,9.273438,236,-79,2099,2048.000000,-32768,15390,-26992,131.000000
22627.00,1,5.000000,0.051409,0.055000,0.103037,0.055000,-0.016389,0.603762,2.594039,1.037031,0.916991,21.035001,9.265625,248,104,2096,2048.000000,-32306,14856,-27166,131.000000
23089.00,1,5.000000,0.051409,0.055000,0.102159,0.055000,-0.012602,0.605684,2.642107,1.070826,0.978525,21.064300,9.265625,139,-93,2085,2048.000000,-31449,14754,-25063,131.000000
23589.00,1,5.000000,0.051409,0.055000,0.100276,0.055000,-0.013494,0.609804,2.745111,1.143245,1.044413,21.068695,9.257813,156,-153,2070,2048.000000,-32768,15582,-24574,131.000000
24125.00,1,5.000000,0.051409,0.055000,0.098644,0.055000,-0.013238,0.613375,2.834380,1.206007,1.109051,21.089202,9.250000,240,55,2077,2048.000000,-32656,15338,-24787,131.000000
24587.00,1,5.000000,0.051409,0.055000,0.097765,0.055000,-0.010711,0.615298,2.882448,1.239802,1.161351,21.084808,9.250000,220,-14,2091,2048.000000,-31466,14993,-24986,131.000000
25089.00,1,5.000000,0.051409,0.055000,0.096133,0.055000,-0.011568,0.618869,2.971718,1.302565,1.217837,21.100923,9.234375,186,-160,2087,2048.000000,-32339,15045,-25032,131.000000
25624.00,1,5.000000,0.051409,0.055000,0.094878,0.055000,-0.010896,0.621615,3.040387,1.350844,1.271040,21.095064,9.234375,180,0,2088,2048.000000,-32768,15228,-25084,131.000000
26086.00,1,5.000000,0.051409,0.055000,0.093999,0.055000,-0.009306,0.623538,3.088455,1.384640,1.316480,21.106782,9.234375,199,35,2083,2048.000000,-31871,15337,-25128,131.000000
26588.00,1,5.000000,0.051409,0.055000,0.092368,0.055000,-0.010725,0.627109,3.177723,1.447402,1.368849,21.100923,9.218750,214,-120,2071,2048.000000,-31937,15147,-25206,131.000000
27123.00,1,5.000000,0.051409,0.055000,0.091865,0.055000,-0.008017,0.628208,3.205192,1.466714,1.407995,21.122898,9.210938,186,-59,2080,2048.000000,-32768,15027,-25249,131.000000
27585.00,1,5.000000,0.051409,0.055000,0.090736,0.055000,-0.008370,0.630680,3.266993,1.510165,1.448863,21.109712,9.210938,174,28,2086,2048.000000,-32240,15256,-24940,131.000000
28087.00,1,5.000000,0.051409,0.055000,0.089355,0.055000,-0.009372,0.633701,3.342529,1.563271,1.494626,21.124362,9.210938,208,-82,2084,2048.000000,-31739,15347,-24216,131.000000
28622.00,1,5.000000,0.051409,0.055000,0.087723,0.055000,-0.010765,0.637272,3.431798,1.626034,1.547189,21.114107,9.203125,209,-79,2085,2048.000000,-32591,14986,-24380,131.000000
29084.00,1,5.000000,0.051409,0.055000,0.086593,0.055000,-0.010018,0.639744,3.493600,1.669485,1.596108,21.119966,9.195313,167,1,2092,2048.000000,-32347,15148,-24870,131.000000
29585.00,1,5.000000,0.051409,0.055000,0.086468,0.055000,-0.006407,0.640019,3.500468,1.674314,1.627390,21.119966,9.187500,202,-69,2080,2048.000000,-31876,15362,-24778,131.000000
30120.00,1,5.000000,0.051409,0.055000,0.085338,0.055000,-0.007403,0.642491,3.562269,1.717764,1.663540,21.134616,9.195313,219,-104,2072,2048.000000,-32435,15023,-24607,131.000000
30582.00,1,5.000000,0.051409,0.055000,0.084962,0.055000,-0.005629,0.643315,3.582870,1.732248,1.691023,21.119966,9.187500,176,-38,2083,2048.000000,-32515,15079,-25128,131.000000
31084.00,1,5.000000,0.051409,0.055000,0.083706,0.055000,-0.007332,0.646062,3.651538,1.780527,1.726825,21.134616,9.179688,189,-38,2090,2048.000000,-32151,15329,-25129,131.000000
31619.00,1,5.000000,0.051409,0.055000,0.083204,0.055000,-0.005981,0.647160,3.679006,1.799839,1.756030,21.127292,9.179688,209,-76,2087,2048.000000,-32115,15131,-24178,131.000000
32081.00,1,5.000000,0.051409,0.055000,0.082074,0.055000,-0.007148,0.649632,3.740807,1.843289,1.790934,21.137546,9.171875,184,-68,2081,2048.000000,-32319,15032,-23667,131.000000
32583.00,1,5.000000,0.051409,0.055000,0.080945,0.055000,-0.007848,0.652104,3.802609,1.886740,1.829257,21.127292,9.171875,174,-21,2082,2048.000000,-32310,15278,-24189,131.000000
33118.00,1,5.000000,0.051409,0.055000,0.079815,0.055000,-0.008269,0.654576,3.864412,1.930192,1.869631,21.125827,9.164063,218,-33,2079,2048.000000,-32179,15256,-25927,131.000000
33580.00,1,5.000000,0.051409,0.055000,0.079062,0.055000,-0.007334,0.656224,3.905612,1.959159,1.905442,21.124362,9.164063,190,-68,2089,2048.000000,-32353,14981,-25880,131.000000
34123.00,1,5.000000,0.051409,0.055000,0.079187,0.055000,-0.004005,0.655950,3.898746,1.954331,1.924998,21.139011,9.164063,177,-42,2089,2048.000000,-32518,15293,-25759,131.000000
34581.00,1,5.000000,0.051409,0.055000,0.077681,0.055000,-0.007149,0.659246,3.981148,2.012265,1.959905,21.124362,9.156250,208,-32,2077,2048.000000,-32223,15205,-24888,131.000000
35078.00,1,5.000000,0.051409,0.055000,0.076802,0.055000,-0.007058,0.661169,4.029216,2.046061,1.994367,21.121433,9.156250,185,-52,2074,2048.000000,-32249,15030,-24764,131.000000
35616.00,1,5.000000,0.051409,0.055000,0.075422,0.055000,-0.008585,0.664190,4.104752,2.099168,2.036287,21.127292,9.148438,168,-40,2087,2048.000000,-32267,15300,-24695,131.000000
36079.00,1,5.000000,0.051409,0.055000,0.074920,0.055000,-0.006733,0.665289,4.132219,2.118479,2.069164,21.133152,9.148438,203,-43,2092,2048.000000,-32167,15389,-24695,131.000000
36576.00,1,5.000000,0.051409,0.055000,0.074292,0.055000,-0.006017,0.666662,4.166554,2.142619,2.098546,21.131687,9.148438,220,-58,2086,2048.000000,-32315,15048,-25382,131.000000
37114.00,1,5.000000,0.051409,0.055000,0.073288,0.055000,-0.006774,0.668860,4.221488,2.181242,2.131624,21.136081,9.148438,183,-57,2071,2048.000000,-32626,14991,-27321,131.000000
37577.00,1,5.000000,0.051409,0.055000,0.072660,0.055000,-0.006042,0.670233,4.255824,2.205382,2.161127,21.117036,9.140625,158,-26,2076,2048.000000,-32498,15226,-27196,131.000000
38074.00,1,5.000000,0.051409,0.055000,0.071781,0.055000,-0.006394,0.672156,4.303892,2.239177,2.192347,21.124362,9.148438,196,-44,2086,2048.000000,-32134,15326,-26615,131.000000
38612.00,1,5.000000,0.051409,0.055000,0.070401,0.055000,-0.008187,0.675177,4.379427,2.292284,2.232322,21.125827,9.140625,197,-99,2090,2048.000000,-32358,15062,-25275,131.000000
39075.00,1,5.000000,0.051409,0.055000,0.070150,0.055000,-0.005703,0.675726,4.393160,2.301939,2.260169,21.134616,9.132813,176,-40,2083,2048.000000,-32671,15117,-25168,131.000000
39572.00,1,5.000000,0.051409,0.055000,0.069145,0.055000,-0.006586,0.677924,4.448095,2.340562,2.292326,21.128757,9.132813,186,-11,2077,2048.000000,-32092,15302,-25052,131.000000
40110.00,1,5.000000,0.051409,0.055000,0.068392,0.055000,-0.006325,0.679572,4.489297,2.369530,2.323208,21.143405,9.132813,217,-99,2074,2048.000000,-32171,15219,-26458,131.000000
40573.00,1,5.000000,0.051409,0.055000,0.067137,0.055000,-0.007750,0.682319,4.557966,2.417809,2.361048,21.122898,9.125000,195,-75,2086,2048.000000,-32768,15044,-26831,131.000000
41070.00,1,5.000000,0.051409,0.055000,0.066133,0.055000,-0.007814,0.684516,4.612900,2.456432,2.399202,21.134616,9.132813,182,-6,2090,2048.000000,-32389,15224,-26413,131.000000
41608.00,1,5.000000,0.051409,0.055000,0.065380,0.055000,-0.007061,0.686164,4.654102,2.485399,2.433681,21.128757,9.125000,198,-89,2076,2048.000000,-32042,15190,-25602,131.000000
42071.00,1,5.000000,0.051409,0.055000,0.065254,0.055000,-0.004632,0.686439,4.660968,2.490227,2.456299,21.134616,9.125000,193,-82,2075,2048.000000,-32622,15142,-25508,131.000000
42568.00,1,5.000000,0.051409,0.055000,0.063873,0.055000,-0.007130,0.689460,4.736504,2.543334,2.491113,21.128757,9.125000,198,-15,2085,2048.000000,-32384,15226,-25968,131.000000
43106.00,1,5.000000,0.051409,0.055000,0.063748,0.055000,-0.004674,0.689735,4.743372,2.548162,2.513933,21.141941,9.125000,205,-80,2084,2048.000000,-32167,15115,-26496,131.000000
43569.00,1,5.000000,0.051409,0.055000,0.063120,0.055000,-0.004782,0.691108,4.777706,2.572301,2.537281,21.125827,9.117188,182,-80,2083,2048.000000,-32684,15120,-26510,131.000000
44066.00,1,5.000000,0.051409,0.055000,0.061865,0.055000,-0.006824,0.693855,4.846375,2.620580,2.570601,21.147800,9.117188,193,-6,2080,2048.000000,-32501,15250,-26329,131.000000
44604.00,1,5.000000,0.051409,0.055000,0.061614,0.055000,-0.004885,0.694404,4.860107,2.630236,2.594455,21.134616,9.117188,199,-45,2080,2048.000000,-32128,15091,-26319,131.000000
45066.00,1,5.000000,0.051409,0.055000,0.061112,0.055000,-0.004513,0.695503,4.887575,2.649547,2.616492,21.141941,9.109375,177,-78,2085,2048.000000,-32407,15110,-26120,131.000000
45603.00,1,5.000000,0.051409,0.055000,0.059857,0.055000,-0.006663,0.698250,4.956244,2.697826,2.649026,21.127292,9.117188,188,-47,2085,2048.000000,-32372,15267,-24953,131.000000
46064.00,1,5.000000,0.051409,0.055000,0.059354,0.055000,-0.005580,0.699348,4.983711,2.717138,2.676270,21.128757,9.109375,211,-49,2082,2048.000000,-32157,15222,-25296,131.000000
46565.00,1,5.000000,0.051409,0.055000,0.058978,0.055000,-0.004534,0.700172,5.004312,2.731622,2.698411,21.128757,9.109375,211,-95,2079,2048.000000,-32408,15094,-27234,131.000000
47101.00,1,5.000000,0.051409,0.055000,0.057974,0.055000,-0.005885,0.702370,5.059247,2.770244,2.727144,21.139011,9.109375,177,-65,2083,2048.000000,-32652,15112,-26228,131.000000
47563.00,1,5.000000,0.051409,0.055000,0.056844,0.055000,-0.007090,0.704842,5.121049,2.813696,2.761765,21.128757,9.109375,178,-28,2087,2048.000000,-32262,15250,-24610,131.000000
48065.00,1,5.000000,0.051409,0.055000,0.056718,0.055000,-0.004650,0.705117,5.127916,2.818524,2.784469,21.134616,9.109375,203,-36,2078,2048.000000,-32180,15226,-24685,131.000000
48600.00,1,5.000000,0.051409,0.055000,0.055212,0.055000,-0.007536,0.708413,5.210319,2.876459,2.821265,21.134616,9.101563,190,-51,2084,2048.000000,-32240,15071,-24839,131.000000
49062.00,1,5.000000,0.051409,0.055000,0.054961,0.055000,-0.005313,0.708962,5.224052,2.886114,2.847205,21.152196,9.101563,181,-45,2080,2048.000000,-32369,15195,-25336,131.000000
49563.00,1,5.000000,0.051409,0.055000,0.054459,0.055000,-0.004769,0.710061,5.251519,2.905426,2.870493,21.134616,9.101563,201,-39,2079,2048.000000,-32344,15209,-25484,131.000000
50098.00,1,5.000000,0.051409,0.055000,0.053078,0.055000,-0.007212,0.713082,5.327055,2.958532,2.905709,21.144870,9.101563,191,-46,2082,2048.000000,-32296,15100,-25495,131.000000
50560.00,1,5.000000,0.051409,0.055000,0.052576,0.055000,-0.005909,0.714181,5.354524,2.977845,2.934563,21.133152,9.101563,179,-57,2084,2048.000000,-32192,15177,-24949,131.000000
51062.00,1,5.000000,0.051409,0.055000,0.051572,0.055000,-0.006710,0.716378,5.409458,3.016468,2.967325,21.149265,9.101563,199,-67,2081,2048.000000,-32209,15253,-24411,131.000000
51598.00,1,5.000000,0.051409,0.055000,0.051195,0.055000,-0.005212,0.717202,5.430059,3.030951,2.992776,21.131687,9.101563,208,-53,2081,2048.000000,-32303,15116,-24673,131.000000
52059.00,1,5.000000,0.051409,0.055000,0.049814,0.055000,-0.007478,0.720224,5.505595,3.084058,3.029289,21.149265,9.093750,191,-64,2081,2048.000000,-32151,15120,-25045,131.000000
52561.00,1,5.000000,0.051409,0.055000,0.049061,0.055000,-0.006860,0.721872,5.546795,3.113025,3.062783,21.140476,9.093750,196,-91,2080,2048.000000,-32231,15219,-25052,131.000000
53096.00,1,5.000000,0.051409,0.055000,0.049438,0.055000,-0.002929,0.721048,5.526196,3.098542,3.077087,21.140476,9.093750,204,-83,2073,2048.000000,-32341,15131,-24970,131.000000
53558.00,1,5.000000,0.051409,0.055000,0.048183,0.055000,-0.005713,0.723795,5.594863,3.146820,3.104980,21.131687,9.093750,193,-71,2080,2048.000000,-32320,15082,-24928,131.000000
54060.00,1,5.000000,0.051409,0.055000,0.047430,0.055000,-0.005801,0.725443,5.636065,3.175788,3.133303,21.128757,9.093750,175,-55,2086,2048.000000,-32355,15159,-24730,131.000000
54595.00,1,5.000000,0.051409,0.055000,0.047053,0.055000,-0.004667,0.726267,5.656666,3.190272,3.156091,21.119966,9.085938,186,-25,2084,2048.000000,-32249,15214,-24683,131.000000
55057.00,1,5.000000,0.051409,0.055000,0.046927,0.055000,-0.003196,0.726541,5.663532,3.195099,3.171694,21.125827,9.085938,191,-41,2082,2048.000000,-32080,15182,-24659,131.000000
55564.00,1,5.000000,0.051409,0.055000,0.045421,0.055000,-0.006663,0.729837,5.745935,3.253035,3.204231,21.128757,9.085938,187,-71,2082,2048.000000,-32296,15121,-24644,131.000000
56093.00,1,5.000000,0.051409,0.055000,0.043915,0.055000,-0.008744,0.733134,5.828337,3.310969,3.246926,21.139011,9.078125,179,-28,2086,2048.000000,-32406,15220,-25058,131.000000
56555.00,1,5.000000,0.051409,0.055000,0.043413,0.055000,-0.006828,0.734232,5.855804,3.330280,3.280268,21.143405,9.085938,213,-36,2078,2048.000000,-32258,15301,-26833,131.000000
57093.00,1,5.000000,0.051409,0.055000,0.043036,0.055000,-0.005284,0.735056,5.876406,3.344764,3.306067,21.136081,9.085938,191,-76,2075,2048.000000,-32524,14971,-27112,131.000000
